0,添加/编辑假期,"在【管理后台->企业应用->审批->假期管理设置->请假类型】中，可添加/编辑请假类型。
![](https://wework.qpic.cn/wwpic/951841_5Ndj9ZBuSQeItBx_1644485862/0)
1）类型名称：
当前请假类型的名称，填写中英文或数字，不能超过20个字符
2）时间刻度：
若按天，则请假申请按半天请假，打卡月报按天统计；若按小时，则请假申请按分钟请假，打卡月报按小时统计。
3）时长计算：
若按自然日，则计算时长不会扣除任何假期；若按工作日，这计算时长将扣除国家法定节假日和双休
4）是否限额：
若不限额，则员工请假累计时长无上限，仅做统计；若限额，则员工累计请假时长不能超过限额。
提示：
修改请假类型后，所有成员的该类型的假期余额将按最新设置重新发放，且不可恢复，建议在修改前“导出余额”进行备份。"
0,通过审批申请自动校准打卡状态,"企业微信提供的“请假”、“出差”、“外出”、“加班”、“打卡补卡”五种审批模板，在成员提交审批申请并通过后，可将数据同步到上下班打卡，结合打卡记录、审批申请，对打卡状态进行校准。

[TOC]
### 1.添加支持同步到上下班打卡的审批模板
1）添加“请假/出差/外出/加班”申请模板
在【管理后台->应用与小程序->审批】中，点击“添加模板”，并选择对应推荐模板即可。
在模板设置中，“开始时间”、“结束时间”、“时长”组成的时间组件内容会同步到打卡中，所以不支持删除。
![](https://wework.qpic.cn/wwpic/508146_GJLE59C5RxCQ8v0_1622109287/0)

2）添加“打卡补卡”申模板
在【管理后台->应用与小程序->打卡->上下班打卡->设置->打卡规则设置】中，勾选补卡申请选项，将在审批中启用“打卡补卡”模板。
![](https://wework.qpic.cn/wwpic/540309_WHxd2TtgR2GS8tU_1622109295/0)


提示：
仅通过以上途径添加的审批模板，支持同步到打卡记录。支持同步的审批模板，在“模板设置”页面右上方会有对应标识。
![](https://wework.qpic.cn/wwpic/866986_ztK-bPZVRE-guGu_1622109304/0)


### 2.通过审批自动校准打卡状态
当“请假”、“出差”、“外出”、“加班”、“打卡补卡”申请通过后，会在次日自动校准打卡状态。
1）对于“请假”、“出差”、“外出”：
若起始时间未覆盖到的工作时段，仍需按时打卡。
2）对于“加班”：
若加班期间没有正常打卡，会被记录为加班异常。
3）对于“打卡补卡”：
申请通过后，会按标准上下班时间自动补卡。
![](https://wework.qpic.cn/wwpic/869591_bu0bkW1qQ4SRJ-6_1622109330/0)

了解更多“请假”、“出差”、“外出”、“加班”的核算逻辑，可查看以下问题：
[自动校准打卡状态-请假](https://open.work.weixin.qq.com/help2/pc/cat?person_id=0&is_tencent=&doc_id=15850 ""自动校准打卡状态-请假"")
[自动校准打卡状态-出差](https://open.work.weixin.qq.com/help2/pc/cat?person_id=0&is_tencent=&doc_id=15842 ""自动校准打卡状态-出差"")
[自动校准打卡状态-外出](https://open.work.weixin.qq.com/help2/pc/cat?person_id=0&is_tencent=&doc_id=15845 ""自动校准打卡状态-外出"")
[自动校准打卡状态-加班](https://open.work.weixin.qq.com/help2/pc/cat?person_id=0&is_tencent=&doc_id=15849 ""自动校准打卡状态-加班"")



"
0,微文档收集表是什么，该如何使用？,"疫情期间，微文档新增收集表能力。可用于收集学生的每日健康信息、员工的健康状况、春节出行计划及返工统计等。收集到的数据可随时查看结果、导出为表格做进一步的分析，帮助企业进行防疫管理。

[TOC]
### 1.如何进入收集表？
手机端：在 工作台 打开微文档应用，可以通过顶部 “微文档健康收集表” 横幅进入收集表功能。
电脑端：在侧边栏里打开微文档应用，可以在顶部蓝色横幅进入收集表![](https://wework.qpic.cn/wwpic/224068_W2y2DwTeQDayZmR_1581227617/0)

### 2.如何新建收集表
1、快速新建收集表
收集表预置了防疫相关的常见模版，可以通过模版，快速生成收集表。
![](https://wework.qpic.cn/wwpic/987579_f4a6GNUjSQGq2wK_1581227782/0)
2、手动新建收集表
（1）创建题目的类型支持：
【常用题目】手机号、性别、身份证、电话号码、年龄；
【自定义题目】单选、多选、填空、时间、地理位置、收集文件/图片。
（2）收集范围支持选择企业内、所有人、学生家长（仅家校企业支持）。
（3）填写设置中支持置顶填写人、开启你们填写、定时重复、自动结束、允许每人提交多次、提交后可以重新修改、有新提交时通知以上人员
![](https://wework.qpic.cn/wwpic/114044_hgvzRY3PSuO2Cbc_1626955235/0)

###3.邀请他人填写收集表
创建好的收集表，可以快速发送给同事或分享到微信，邀请他们填写。还可以获取二维码、复制链接，将链接、二维码通过公告等方式分发给员工填写。
![](https://wework.qpic.cn/wwpic/736136_Qmvq849ZSrW913z_1618987754/0)

###4.查看收集表数据统计
点击“我创建的”收集表里点击「统计」，可以查看收集表的数据统计和已填名单。数据统计里可以看到单选、多选题目的选项分布，已填名单可以看到已经填写的用户列表。统计数据可以导出到微文档，对数据进行排序和筛选。
![](https://wework.qpic.cn/wwpic/579023_-KtYKQU3SIG-pKj_1581227930/0)

###5.停止收集表的收集
1、自动停止收集
可设置定时结束，到了设置的结束时间自动结束收集。
![](https://wework.qpic.cn/wwpic/372606_eZQCc7nNSG2VNKX_1618988018/0)
2、手动停止收集
a.收集表的发起人在手机端-工作台-收集表-统计中找到对应的收集表，点击进入后，再点击右上角的“三”，然后选择结束收集。
![](https://wework.qpic.cn/wwpic/538496_x-pe5N1rQ_uCt1z_1618988203/0)
b.收集表的发起人在电脑端-微文档找到对应的收集表打开，打开后在页面顶部点击“停止收集”，可结束收集。
![](https://wework.qpic.cn/wwpic/262226_54j8lTtnScuLTAR_1618988359/0)

"
0,打印云盒使用手册,"[TOC]

### **打印云盒使用视频**
视频-[点击观看](https://v.qq.com/x/page/a0963w77d0k.html   ""点击观看"")
![](https://wework.qpic.cn/wwpic/122954_IUOmnGTFSSKLYwG_1587112646/0)
![](https://wework.qpic.cn/wwpic/54408_2x5C2PYpQNySw31_1587112658/0)
![](https://wework.qpic.cn/wwpic/57814_pe0dUT4RTCKQEDh_1587113167/0)

### **打印云盒配置说明**
**第一步：登录设备管理页面**
以管理员身份登录企业微信APP  进入工作台＞企业管理＞设备管理
点击右上角“添加”按钮，开始添加设备；
安卓手机用户直接扫描云盒设备上的二维码直接进入下面第4步。
![](https://wework.qpic.cn/wwpic/810146_c8gJJkjATWivu5J_1587113826/0)
**
第二步：登陆设备管理页面**
扫一扫云盒上的绑定二维码，扫描成功自动进入设备详情页面。
![](https://wework.qpic.cn/wwpic/624768_XgcEnNd3Sou07BM_1587114260/0)

**第三步：备注云盒名称**
设备详情页面，点击备注名称，备注云盒打印名称以区别多台设备；
打开手机蓝牙，点击设置网络，进入云盒wiﬁ 配网页面


**第四步：云盒wiﬁ配网（有线连网则跳过该步）**
点击设置网络＞进入云盒wiﬁ配网页面点击按钮
输入wiﬁ密码自动进入配网操作；
配网成功会自动返回到设备详情页面， 不成功则会提示失败。
![](https://wework.qpic.cn/wwpic/265596_TDI3ykQeQOa9ku0_1587114296/0)

**第五步：添加绑定云盒**
云盒配网成功返回设备详情页面,点击“添加”按钮自动完成绑定操作； 设备绑定成功，云盒知识灯变为绿色。
![](https://wework.qpic.cn/wwpic/781382_f__j3I0kQWqePDF_1587114320/0)

### **打印云盒如何配套小程序**
管理员添加慧管印云盒后，云盒可将USB打印机升级为网络打印机。升级后的网络打印机需要添加通用驱动。企业成员进入工作台> 小程序>慧管印企微版，查看驱动添加方法。
![](https://wework.qpic.cn/wwpic/844675_3R7DBYxUSBy5jyA_1587114344/0)

### **打印云盒如何使用虚拟打印机添加**
查看打印机IP地址，并按照“使用帮助”中的说明在电脑端增加通用驱动。从而将USB打印机升级为网络打印机。
![](https://wework.qpic.cn/wwpic/283520_8n18eBX1TWuBdFZ_1587114365/0)

### **打印云盒打印方式说明**
①在企业微信找到您需要打印的文件或图片
(1)图片可以长按出现打印机的按键；
(2)文件则需要点开文件后可以在右上方点击出现打印按键
②点击打印后出现打印设置的页面选择企业微信云打印，出现页面后可以按您的需求选择【纸张类型】-【打印份数】-【色彩模式】-【打印方式】；在【打印方式】里选择扫码打印或直接打印
③选择扫码打印时，扫码设备附件提供的业务二维码，可查看打印文件列表，点击即可打印
④在连接云盒的打印机取走文件
![](https://wework.qpic.cn/wwpic/900200_blhq8sV7TV-KSnQ_1587114388/0)"
0,日程功能介绍,"员工可通过日程安排自己的工作，同时也可以更高效的发起多人日程。
ios、安卓、mac、windows均支持使用日程。
内容支持添加 时间、参与人、地点、备注。
主题、时间、选参与人、状态支持随时修改（暂无限制）。
日程默认全员可见，管理后台有日程应用，暂不支持设置日程可见范围 。
![](https://wework.qpic.cn/wwpic/601129_fU4486pkSyWderM_1607499529/0)"
0,WX668 使用说明,"![](https://wework.qpic.cn/wwpic/793600_Kf2mKnJ0SrWMnuh_1588039436/0)
考勤机设置视频指引-[点击观看视频](https://v.qq.com/x/page/d0963x9ut90.html   ""点击观看视频"")

[TOC]
###** WX668 如何激活设备**
- 首次使用通电开机进入激活设备界面，设置考勤机密码输入两次，用于后续进入考勤机菜单配置考勤机功能
**（请谨慎输入，不支持修改密码，如遇忘记密码功能请联系店铺客服）**
- 环境模式：选择环境模式【室内】或【室外】；注意室外应避免暴晒曝光淋雨等环境
- 选择网络：【有线】，直接插入网线进入下一步
- 选择网络：【无线】，wifi列表中找到您公司的wifi进行输入密码后连接。

### **WX668 考勤机主界面**
进入菜单：待机界面点击左上角时间，输入密码或设备在线状态管理员扫码进入。

### **WX668 如何关联企业微信**
绑定设备
设备联网后打开企业微信扫一扫考勤机显示屏的二维码，设置可用范围人员绑定设备使用；
可用范围人员指允许在此台设备打卡的人员，需要在此台设备打卡的人员则添加到此台设备可用范围内
![](https://wework.qpic.cn/wwpic/499167_9j91JqEPR3ezUbo_1601271782/0)

### **WX668 录入人脸**
1.1管理员操作录入-在设备录入
在【工作台】-【企业管理】-【设备管理】中选择设备，进入【设备详情】页，点击【人脸信息】，选择员工，在员工的人脸信息页点击【录入人脸信息】，选择【在设备上录入人脸】；
员工在设备前，根据设备屏幕上操作指引，等待设备录入。
管理员操作录入-企业微信录入
在【工作台】-【企业管理】-【设备管理】中选择设备，进入【设备详情】页，点击【人脸信息】，选择员工，在员工的人脸信息页点击【录入人脸信息】，选择【通过企业微信录入人脸】。
手机跳转到拍摄页面后，将人像对准取景框，拍摄员工人脸并上传。
![](https://wework.qpic.cn/wwpic/587221_12o-2SVfSyaDJNj_1601271851/0)![](https://wework.qpic.cn/wwpic/336779_HGfvsTlQTQi4Zmq_1601271866/0)

1.2员工录入-在设备录入
设置入口： 【手机端】-【工作台】-【管理企业】-【设备管理】-【设备详情】-【员工录入】
管理员先在设备详情开启自助录入开关，开启自助录入后在点击设备左上角时间进入选项选择自助录入，企业成员可自行使用企业微信扫一扫设备上的自助录入二维码，根据考勤机提示操作录入；
员工录入-通过企业微信上传
管理员操作【员工录入】-【邀请员工上传人脸信息】，将连接发给员工。员工点击邀请链接，根据页面操作指引，上传人脸并通过验证。
![](https://wework.qpic.cn/wwpic/476032_GQgKhkoyT8yBPMu_1601272295/0)![](https://wework.qpic.cn/wwpic/517706_0u4oK4rmTdqW8l3_1601272306/0)

1.3批量录入
登录PC端企业微信管理后台-【应用管理】-【硬件】-【已绑定设备】【查看详情】-【人脸信息】修改-【批量录入】
录入说明：人脸图片以通讯录成员姓名命名，图片格式为jpg或png，上传时需将人脸文件压缩为zip格式，文件大小限制200M以内。
![](https://wework.qpic.cn/wwpic/583200_T_6CX8gJRlaYEej_1601273411/0)

### **WX668 管理设备**
绑定智慧硬件后，超级管理员和具有硬件管理权限的分级管理员，可在移动端和管理后台查看和管理设备。
移动端设置入口：【移动端】>【工作台】>【管理企业>【设备管理】
管理端设置入口：【管理后台】>【管理工具】>【设备管理】
1 / 备注名称
用于区分不同设备，也会显示在与设备相关的应用当中。
2 / 升级固件
当智慧硬件的固件有新版本时，可在此更新；建议尽可能使用最新版的硬件固件，以修复历史缺陷、体验新功能。
3 / 关于此设备
了解设备名称、型号、SN编码、品牌、制造商、官网等信息，也可在此联系设备供应商客服。
4 / 移除此设备
移除后，设备将会与企业解绑，设备内的成员身份信息将被抹除，但不影响使用企业内其他包含身份信息的硬件。

"
0,如何使用党史学习？,"生效行业：一级行业为教育，二级行业为学前教育、初中等教育的学校。

1. 功能入口：工作台-党史学习

2. 发布内容：管理员和其他有发布权限的老师，可以在「发布」一栏，选择「搜索文章/小程序」添加学习素材，也可以选择「全新编辑」进行添加。

3. 学习范围：支持选择可见范围内的老师，或者是可见范围内的家校通讯录学生进行学习。

4. 在哪里学习：老师可以在「企业微信App-工作台-党史学习-学习」，查看所有待学习的内容；学生家长在「微信-学校通知」中收到学习内容，并学习。

5. 查看学习成果：管理员或老师可以在「成果」tab中，查看全校党史学习的成果，还支持导出生成学习海报，用于汇报或宣传。

6. 权限控制：
6.1管理员可以在党史学习的右上角配置项-可发布学习内容的老师，中按需调整范围。
6.2编辑与删除：发布了党史学习内容后，在「发布」tab中找到对应发布的内容，点击查看详情，右上角“...”可以进行编辑或删除已发布的内容。
![](https://wework.qpic.cn/wwpic/203355_nn0NN7BdSe-3VSb_1626753357/0)"
0,如何连接网络硬件的WiFi,"网络硬件需结合企业微信网络应用使用，企业管理员使用企业微信绑定设备成功后，支持以下几种方式连接WiFi：
- 本机一键连网
企业成员进入网络应用后，确保手机已开启Wi-Fi与GPS，可点击“一键连网”按钮进行连网。
![](https://wework.qpic.cn/wwpic/357243_P8uKgisnR0KyGK6_1612531321/0)
- 个人终端连网
企业成员可在网络应用【我的密码】中查看个人专属密码，使用此密码为个人的其他终端连接企业Wi-Fi。
![](https://wework.qpic.cn/wwpic/573380_5jwBk9gPQIOk8Jh_1612531329/0)

- 访客设备连网
确保访客网络已开启的前提下，企业成员通过网络应用【访客连网】中查看访客密码，将该密码分享给访客后，访客可使用该密码连接企业访客网络。
![](https://wework.qpic.cn/wwpic/714685_mhhFsfZDTYaGnk0_1612531338/0)

- 办公设备连网
企业管理员通过网络应用【办公设备连网】中查看办公设备专属密码，可在需要连网的办公终端-无线网列表中，使用此密码连接企业WiFi。
![](https://wework.qpic.cn/wwpic/565830_tInXLc8cQbuP2-u_1612531353/0)

"
0,健康上报使用说明/如何使用健康上报,"疫情期间，企业可通过健康上报应用实时掌握员工健康情况。创建上报收集任务后，每日将自动通知企业成员填写信息收集表，持续收集健康信息。且支持实时汇总上报统计，便捷、快速、准确的收集和掌握员工健康状况。
使用说明：

[TOC]
### 1.如何创建健康上报？
【新建上报】：手机进入企业微信工作台-健康上报，第一次进入点击+号新建一个上报。接着进行内容编辑和上报设置，即先编辑上报名称和问题，接着下一步设置填写上报范围、上报给谁以及上报方式，同时可选择提醒员工上报并设置提醒时间，即完成创建开始收集。
![](https://wework.qpic.cn/wwpic/485929_x43-Zf2GRcGE370_1580793698/0)
### 2.健康上报支持添加哪些控件？
【支持的控件】：单选、多选、填空、地理位置、日期、收集文件/图片
![](https://wework.qpic.cn/wwpic/107898_nWtG8JEuTZ6v8Zj_1612410153/0)
### 3.如何查看健康上报的数据？
【查看上报统计】：上报填写通知下发后，即可实时查看员工的填写统计数据。在工作台-健康上报-统计里，选择需要查看的上报主题，点击进入，即可查看该上报的数据统计情况，在「数据统计﻿」右侧可切换日期查看。同时，还可在左下角点击「转发」继续督促未填写的员工上报，在右下角「查看﻿上报明细」中了解每个员工的填写内容。
![](https://wework.qpic.cn/wwpic/696414_T-jFZDbrRoOrQi1_1580793743/0)"
0,如何使用家长收款？,"教育行业（行业类型为：一级行业教育，二级行业为学前教育、初中等教育）的企业，可以使用「家长收款」。

目前「家长收款」支持通过老师个人账户收款，或者是学校的对公账户收款。

[TOC]

### 1.哪些老师可以使用家长收款能力？

学校可以根据需要配置家长收款能力的老师范围，可以开放给全部老师，也可以指定部分老师。你可以在「手机端-工作台-家长收款-应用管理-收款账户管理」中管理。

### 2.家长收款可以向哪些人收款？

可以向微信外部联系人收款，包括单聊、外部群聊和班级群。老师发起后，外部联系人在微信中收到付款提醒，可点击进入付款。

### 3.家长收款功能收到的钱会去哪里？

教育版支持两种收款方式：学校对公账户收款和微信零钱账户收款。

（1）老师的个人微信零钱账户收款：学校验证后，已实名的老师可以使用个人微信零钱账户收款，无需申请商户号，学校管理员还可统一查看和管理收款记录。

（2）学校的对公账户收款：开通此功能需提前申请微信支付商户号，收到的钱会进入到企业的微信支付商户号中，可提取至企业对公银行卡或者个体户的法人银行账户。

### 4.如何找到家长收款？

老师可以通过以下三个入口找到家长收款：

（1）手机端 - 班级群 - 群聊工具栏/点击+号 - 家长收款

（2）手机端 - 工作台 - 家长收款

（3） 网页端 - 应用管理 - 家长收款

### 5.如何使用家长收款

（1）班级群入口中的家长收款，仅支持向班级群内的全部家长（或指定家长）发布收款小程序。这个入口更适合班主任发布家长收款任务。

（2）工作台入口中的家长收款，既可以从「家长通知」渠道发送收款小程序到指定年级、班级与家长，也可以通过生成收款二维码的方式下发至班主任继续分发收款任务并督促收款。这个入口更适合学校管理员发布家长收款的任务。
![](https://wework.qpic.cn/wwpic/330035_lIvjxy22T7e9JAA_1628060898/0)

### 6.家长收款可以退款吗？

使用学校的对公账户收款支持退款，当微信联系人与老师达成退款约定后，老师可将所收款项的全部或部分退款给微信联系人。

使用微信零钱账户收款，暂不支持退款。

### 7.管理员能查看家长收款的收款记录吗？

管理员可以在客户端以及管理后台查看收款记录并导出包含年级、班级、学生姓名、缴费与否、缴费金额、缴费时间的明细表。若选择收款至学校的对公账户，班主任则无需在中间收款记账，仅需起到督促收款的作用，管理员在后台明细表中即可掌握全校收缴情况。

![](https://wework.qpic.cn/wwpic/486677_QPDzf7LETZSFANE_1626754478/0)
![](https://wework.qpic.cn/wwpic/576388_jPBLIe_JQkCPV0s_1628060928/0)

### 8.如何设置家长收款应用负责人？
在管理后台->应用管理->家长收款可以设置家长收款应用负责人，设置后，应用负责人可可查看员工收款汇总和明细，可替员工发起退款。"
